"muni_id";"muni_id_6";"muni_nm";"uf_sigla";"obitos_total";"pop_total";"coef_total";"taxa_ajustada"
"4306205";430620;"Cruzeiro do Sul";"RS";31;12402;249,959683921948;169,871386035055
"3125804";312580;"Fernandes Tourinho";"MG";10;3466;288,517022504328;169,788272442125
"2508554";250855;"Logradouro";"PB";9;4369;205,996795605402;169,65600016406
"2511202";251120;"Pedras de Fogo";"PB";44;28533;154,207408965058;169,574207762832
"5006606";500660;"Ponta Porã";"MS";136;93937;144,777883049278;169,354761618828
"4321501";432150;"Torres";"RS";86;39064;220,151546180627;169,204387688335
"4204608";420460;"Criciúma";"SC";365;217311;167,962045179489;169,097790633771
"1700350";170035;"Aliança do Tocantins";"TO";11;5346;205,761316872428;168,761889120064
"4311403";431140;"Lajeado";"RS";160;85033;188,162242893935;168,718297339242
"3526001";352600;"Junqueirópolis";"SP";46;20831;220,824732370025;168,662837294214
"5204508";520450;"Caldas Novas";"GO";150;93196;160,951113781707;168,566797205373
"2510808";251080;"Patos";"PB";174;108192;160,825199645075;168,539040250643
"4312138";431213;"Mato Castelhano";"RS";6;2542;236,0346184107;168,521234716396
"1500859";150085;"Anapu";"PA";21;28607;73,408606285175;168,498936548415
"4310801";431080;"Ivoti";"RS";46;24690;186,310247063588;168,48099670212
"2807600";280760;"Umbaúba";"SE";31;25550;121,33072407045;168,474436422938
"4209409";420940;"Laguna";"SC";105;46122;227,657083387537;168,372463436509
"3503356";350335;"Arco-Íris";"SP";5;1773;282,007896221094;168,26807821051
"2705200";270520;"Messias";"AL";20;18031;110,920082080861;168,231574557394
"5208004";520800;"Formosa";"GO";155;123684;125,319362245723;168,089228422145
"3528205";352820;"Macedônia";"SP";10;3692;270,855904658722;168,049169567315
"1716703";171670;"Colméia";"TO";14;8141;171,969045571797;168,031301152887
"1508209";150820;"Vigia";"PA";67;54172;123,680129956435;168,023862228029
"1507151";150715;"São Domingos do Araguaia";"PA";35;25753;135,906496330525;167,996715860177
"3532801";353280;"Nova Aliança";"SP";15;7068;212,224108658744;167,989486007077
"3113404";311340;"Caratinga";"MG";175;92603;188,978758787512;167,776893336814
"1710508";171050;"Itacajá";"TO";11;7452;147,611379495437;167,648253051986
"3136652";313665;"Juatuba";"MG";42;27392;153,329439252336;167,646461099243
"5208509";520850;"Goiandira";"GO";13;5625;231,111111111111;167,639148879517
"3148103";314810;"Patrocínio";"MG";160;91449;174,960907172304;167,583731696398
"5205406";520540;"Ceres";"GO";43;22306;192,773244866852;167,568607960366
"1507474";150747;"São João de Pirabas";"PA";32;23244;137,669936327654;167,557958800185
"3118601";311860;"Contagem";"MG";1057;668949;158,009055996795;167,481562066219
"5218391";521839;"Professor Jamil";"GO";7;3203;218,545113955667;167,478373534586
"3533403";353340;"Nova Odessa";"SP";107;60956;175,536452523131;167,327025216196
"3536208";353620;"Pariquera-Açu";"SP";38;19723;192,668458145313;167,312576201875
"2508901";250890;"Mamanguape";"PB";62;45136;137,362637362637;167,24470450997
"5006002";500600;"Nova Alvorada do Sul";"MS";22;22430;98,0829246544806;167,162824939148
"2514602";251460;"São José do Bonfim";"PB";5;3588;139,353400222965;167,093758607122
"4205803";420580;"Garuva";"SC";26;18484;140,662194330232;167,081697463714
"5209952";520995;"Indiara";"GO";23;15787;145,689491353645;167,012626003968
"1708205";170820;"Formoso do Araguaia";"TO";30;18399;163,052339801076;166,999613755381
"1508084";150808;"Tucumã";"PA";40;40136;99,6611520829181;166,975791148308
"3303302";330330;"Niterói";"RJ";1374;515317;266,631995451344;166,905024310928
"3165537";316553;"Sarzedo";"MG";41;33413;122,706730913118;166,806974818307
"1100601";110060;"Cacaulândia";"RO";9;6269;143,563566757059;166,800171014024
"2929503";292950;"São Sebastião do Passé";"BA";67;44430;150,799009678145;166,650902748774
"2404507";240450;"Guamaré";"RN";18;15963;112,760759255779;166,570795579324
"4208955";420895;"Jardinópolis";"SC";4;1546;258,732212160414;166,501257861635
"5216304";521630;"Paranaiguara";"GO";20;10140;197,23865877712;166,426160417902
"2201903";220190;"Bom Jesus";"PI";24;25387;94,5365738370032;166,295188553517
"3513009";351300;"Cotia";"SP";359;253608;141,557048673543;166,146208384116
"3544806";354480;"Sales";"SP";15;6407;234,118932417668;166,128040081075
"1715150";171515;"Novo Alegre";"TO";4;2332;171,526586620926;166,048691860465
"3512209";351220;"Conchal";"SP";44;28273;155,62550843561;166,003136922089
"4300406";430040;"Alegrete";"RS";171;73028;234,156761789998;166,000339925817
"3147006";314700;"Paracatu";"MG";130;93862;138,50120389508;165,98240150247
"3304706";330470;"Santo Antônio de Pádua";"RJ";93;42594;218,340611353712;165,801683326614
"3106309";310630;"Belo Oriente";"MG";43;26994;159,294658072164;165,780920550888
"2503704";250370;"Cajazeiras";"PB";109;62289;174,990768835589;165,712961791034
"3150109";315010;"Piau";"MG";8;2733;292,718624222466;165,554911282306
"3524600";352460;"Jacupiranga";"SP";33;17889;184,470903907429;165,416759745152
"2313807";231380;"Uruburetama";"CE";30;22040;136,116152450091;165,307994144025
"3512308";351230;"Conchas";"SP";36;18019;199,789111493424;165,303230974996
"3109253";310925;"Bugre";"MG";9;3983;225,960331408486;165,180389299785
"1503705";150370;"Itupiranga";"PA";52;53355;97,4604067097741;165,167500045668
"3545605";354560;"Santa Adélia";"SP";32;15561;205,642310905469;165,151596933239
"3103306";310330;"Aracitaba";"MG";6;2059;291,403593977659;165,046092551368
"2512903";251290;"Rio Tinto";"PB";40;24218;165,166405153192;165,037644915464
"2916203";291620;"Itapé";"BA";16;8526;187,661271405114;165,017072721719
"3530706";353070;"Mogi Guaçu";"SP";283;153033;184,927433952154;164,998307023185
"3526704";352670;"Leme";"SP";173;104346;165,794568071608;164,990278416502
"4210902";421090;"Modelo";"SC";10;4218;237,079184447606;164,895785480476
"4310009";431000;"Ibirubá";"RS";47;20413;230,245431832656;164,871367461691
"3531001";353100;"Monções";"SP";5;2267;220,555800617556;164,847482259783
"4321709";432170;"Três Coroas";"RS";43;28606;150,318115080752;164,634965515484
"1715754";171575;"Palmeirópolis";"TO";12;7676;156,331422615946;164,57285461453
"4211900";421190;"Palhoça";"SC";239;175272;136,359486968826;164,567684899525
"4215075";421507;"Riqueza";"SC";11;4561;241,175180881386;164,347504661638
"3152600";315260;"Pouso Alto";"MG";16;5900;271,186440677966;164,283941075882
"3520509";352050;"Indaiatuba";"SP";410;256223;160,016860313087;164,241695202448
"3138609";313860;"Lima Duarte";"MG";36;16724;215,259507294906;164,166081180392
"3553906";355390;"Tarabai";"SP";13;7540;172,413793103448;164,108572849933
"3205101";320510;"Viana";"ES";103;79500;129,559748427673;164,09921319789
"2800100";280010;"Amparo de São Francisco";"SE";3;2380;126,050420168067;163,838267187161
"3302700";330270;"Maricá";"RJ";309;164504;187,837377814521;163,800505210298
"4302709";430270;"Butiá";"RS";40;20952;190,912562046583;163,720735087099
"3302601";330260;"Mangaratiba";"RJ";77;45220;170,278637770898;163,626053665587
"3508405";350840;"Cabreúva";"SP";65;50429;128,894088718793;163,181022089019
"3161304";316130;"São Francisco de Sales";"MG";10;6274;159,38795027096;163,156458178537
"4321956";432195;"Trindade do Sul";"RS";15;5791;259,022621308928;163,119571575771
"4315404";431540;"Redentora";"RS";18;11669;154,254863313052;163,117903856997
"2305357";230535;"Icapuí";"CE";28;20060;139,581256231306;163,116296426791
"2802809";280280;"Indiaroba";"SE";19;18149;104,688963579261;163,05212142325
"3124609";312460;"Estrela Dalva";"MG";6;2325;258,064516129032;162,788235252189
"2201572";220157;"Belém do Piauí";"PI";5;3587;139,392249790912;162,771446530787
"5201454";520145;"Aparecida do Rio Doce";"GO";4;2474;161,681487469685;162,636133909243
"3526803";352680;"Lençóis Paulista";"SP";115;68990;166,690824757211;162,544885070446
"4127700";412770;"Toledo";"PR";233;142645;163,342563707105;162,533307067939
"3201308";320130;"Cariacica";"ES";564;383917;146,906753282611;162,488300988653
"4212270";421227;"Passos Maia";"SC";7;4109;170,357751277683;162,473263027724
"4309050";430905;"Glorinha";"RS";16;8204;195,026816187226;162,302637668871
"2616506";261650;"Xexéu";"PE";18;14757;121,976011384428;162,298718066723
"2303501";230350;"Cascavel";"CE";114;72232;157,824786798095;161,995721269028
"3131604";313160;"Iraí de Minas";"MG";13;7027;185,000711541198;161,911771749255
"2613701";261370;"São Lourenço da Mata";"PE";160;114079;140,253683850665;161,884384353794
"4313656";431365;"Palmares do Sul";"RS";28;11330;247,131509267432;161,796995569627
"1703107";170310;"Barrolândia";"TO";9;5651;159,263847106707;161,762252469739
"3555109";355510;"Tupi Paulista";"SP";37;15583;237,438233972919;161,577063028502
"5218508";521850;"Quirinópolis";"GO";82;50701;161,732510206899;161,530461059255
"4311809";431180;"Marau";"RS";73;44858;162,735743902983;161,522505920824
"4128534";412853;"Ventania";"PR";16;12076;132,494203378602;161,44369018297
"4321469";432146;"Tio Hugo";"RS";6;3055;196,399345335516;161,401292954253
"3534500";353450;"Oscar Bressane";"SP";6;2603;230,503265462927;161,385449241766
"5204805";520480;"Campo Alegre de Goiás";"GO";10;7738;129,23235978289;161,37487028998
"3532603";353260;"Nhandeara";"SP";29;11527;251,583239351089;161,281990780738
"3305158";330515;"São José do Vale do Rio Preto";"RJ";36;21916;164,263551743019;161,229044635243
"4321667";432166;"Três Cachoeiras";"RS";23;11115;206,927575348628;161,201441064718
"4105706";410570;"Clevelândia";"PR";31;16450;188,449848024316;161,070530626518
"1505437";150543;"Ourilândia do Norte";"PA";20;33335;59,9970001499925;161,023390256588
"4211751";421175;"Otacílio Costa";"SC";30;18975;158,102766798419;161,002536053833
"2923902";292390;"Pau Brasil";"BA";15;9686;154,862688416271;160,983869829458
"4301305";430130;"Arroio Grande";"RS";40;18238;219,322294111196;160,896687490189
"1505650";150565;"Placas";"PA";19;31659;60,0145298335387;160,849683551719
"4215901";421590;"São Bonifácio";"SC";7;2814;248,756218905473;160,791413722534
"3500204";350020;"Adolfo";"SP";9;3554;253,235790658413;160,789264844098
"4125209";412520;"São Jorge d'Oeste";"PR";19;9028;210,456357997342;160,719133868778
"2201150";220115;"Baixa Grande do Ribeiro";"PI";10;11671;85,6824608002742;160,705756323882
"4204400";420440;"Coronel Freitas";"SC";24;9940;241,448692152917;160,550588742827
"4218608";421860;"Trombudo Central";"SC";14;7434;188,323917137476;160,52737897997
"2707701";270770;"Rio Largo";"AL";95;75394;126,004721861156;160,510100221836
"3305505";330550;"Saquarema";"RJ";171;90583;188,777143614144;160,42730389453
"3165107";316510;"São Tomás de Aquino";"MG";15;7000;214,285714285714;160,296909878612
"3134400";313440;"Iturama";"MG";63;39690;158,730158730159;160,161022600345
"3143302";314330;"Montes Claros";"MG";604;413487;146,074725444814;160,15243679955
"3524006";352400;"Itupeva";"SP";74;62813;117,810007482527;159,876760087304
"5107198";510719;"Ribeirãozinho";"MT";4;2422;165,152766308836;159,542850615149
"3129806";312980;"Ibirité";"MG";210;182153;115,287697704677;159,518182765872
"2311405";231140;"Quixeramobim";"CE";134;81778;163,858250385189;159,457929587976
"1720002";172000;"Santa Terezinha do Tocantins";"TO";4;2530;158,102766798419;159,33343029535
"3132206";313220;"Itaguara";"MG";27;13435;200,967621883141;159,325001175279
"2500502";250050;"Alagoinha";"PB";23;14560;157,967032967033;159,289463425307
"1504752";150475;"Mojuí dos Campos";"PA";22;16184;135,936727632229;159,026505267419
"3302858";330285;"Mesquita";"RJ";307;176569;173,869705327662;159,001203720998
"3518107";351810;"Guarantã";"SP";11;6675;164,794007490637;158,980318625629
"4306403";430640;"Dois Irmãos";"RS";49;33119;147,951327032821;158,961413507198
"2511509";251150;"Pilar";"PB";18;11977;150,288052099858;158,756748960868
"3110509";311050;"Camanducaia";"MG";41;21801;188,064767671208;158,742606740944
"4208500";420850;"Ituporanga";"SC";41;25355;161,703805955433;158,726571436348
"3119609";311960;"Coronel Pacheco";"MG";7;3090;226,537216828479;158,593277949026
"3152105";315210;"Ponte Nova";"MG";121;59875;202,087682672234;158,592973994322
"3138674";313867;"Luisburgo";"MG";11;6258;175,775007989773;158,554503277931
"4203600";420360;"Campos Novos";"SC";61;36556;166,86727213043;158,501176938569
"2509057";250905;"Marcação";"PB";9;8653;104,010169883277;158,492536432699
"3537305";353730;"Penápolis";"SP";132;63757;207,036090154807;158,470711140779
"4302105";430210;"Bento Gonçalves";"RS";238;121803;195,397486104612;158,470415474302
"3301009";330100;"Campos dos Goytacazes";"RJ";864;511168;169,024665080756;158,387164961236
"4204806";420480;"Curitibanos";"SC";69;39893;172,962675156042;158,382756343582
"3162203";316220;"São João Batista do Glória";"MG";15;7498;200,053347559349;158,220362111963
"5218003";521800;"Porangatu";"GO";68;45633;149,014967238621;158,162333033778
"2607307";260730;"Ipubi";"PE";39;31187;125,052105043768;158,064586490439
"3509601";350960;"Campo Limpo Paulista";"SP";126;85541;147,297787026104;158,008447677865
"3112604";311260;"Capinópolis";"MG";30;16234;184,79733891832;157,950637704638
"1400175";140017;"Cantá";"RR";20;18799;106,388637693494;157,941007260748
"5215702";521570;"Palmeiras de Goiás";"GO";44;29392;149,700598802395;157,888970212057
"4122404";412240;"Rolândia";"PR";118;67383;175,118353293857;157,804384781366
"2930709";293070;"Simões Filho";"BA";140;135783;103,105690697657;157,750061771176
"3527009";352700;"Lindóia";"SP";14;8092;173,010380622837;157,745476193658
"3300308";330030;"Barra do Piraí";"RJ";200;100764;198,483585407487;157,666875473641
"2604106";260410;"Caruaru";"PE";476;365278;130,311707795159;157,581319996815
"3161908";316190;"São Gonçalo do Rio Abaixo";"MG";18;11019;163,354206370814;157,473934503901
"3555356";355535;"Ubarana";"SP";8;6400;125;157,404086693523
"2801405";280140;"Carira";"SE";33;22239;148,387967084851;157,342942863032
"3139409";313940;"Manhuaçu";"MG";135;91169;148,076648860907;157,292863514771
"2806800";280680;"São Domingos";"SE";17;11207;151,690907468546;157,248169513076
"2929206";292920;"São Francisco do Conde";"BA";40;40245;99,3912287240651;157,198245557999
"4201208";420120;"Antônio Carlos";"SC";15;8613;174,15534656914;157,172442380448
"3115904";311590;"Chácara";"MG";7;3186;219,711236660389;157,137596751214
"1500503";150050;"Almeirim";"PA";33;34076;96,842352388778;157,05695938484
"3552601";355260;"Tabapuã";"SP";28;12485;224,269122947537;157,054311599049
"3513108";351310;"Cravinhos";"SP";59;35579;165,828157058939;157,017261217013
"3305554";330555;"Seropédica";"RJ";130;83092;156,453088143263;157,015138358909
"4212908";421290;"Pinhalzinho";"SC";32;20712;154,499806875241;157,007839473789
"5219357";521935;"Santa Isabel";"GO";9;3815;235,910878112713;157,005111336529
"2615607";261560;"Trindade";"PE";36;30816;116,822429906542;156,956790847804
"2807204";280720;"Siriri";"SE";11;8970;122,63099219621;156,905073725509
"4311270";431127;"Lagoa dos Três Cantos";"RS";5;1607;311,138767890479;156,767504006635
"3521507";352150;"Irapuã";"SP";13;8048;161,530815109344;156,766680902435
"4321303";432130;"Taquari";"RS";56;26885;208,294588060257;156,733294175937
"4126009";412600;"São Sebastião da Amoreira";"PR";17;8859;191,895247770629;156,651258860991
"3501202";350120;"Álvares Florence";"SP";10;3647;274,197970935015;156,64641277149
"3543501";354350;"Riversul";"SP";11;5443;202,094433216976;156,557125474326
"2102358";210235;"Buritirana";"MA";20;15467;129,307558026767;156,555272607608
"5204706";520470;"Campinorte";"GO";19;12764;148,856157944218;156,45751242316
"3503307";350330;"Araras";"SP";249;135506;183,755700854575;156,432036948342
"3146602";314660;"Paiva";"MG";2;1523;131,319763624425;156,421832884097
"3551801";355180;"Sete Barras";"SP";23;12780;179,968701095462;156,345962993828
"1718840";171884;"Sandolândia";"TO";5;3373;148,235991698784;156,324215543725
"4120903";412090;"Quedas do Iguaçu";"PR";54;34409;156,935685431137;156,230543061223
"2916609";291660;"Itapitanga";"BA";17;10298;165,080598174403;156,181407605792
"2306405";230640;"Itapipoca";"CE";167;130539;127,931116371353;156,071698151657
"4213906";421390;"Presidente Castello Branco";"SC";4;1547;258,564964447317;155,94039743557
"4125506";412550;"São José dos Pinhais";"PR";388;329058;117,91234372056;155,92428353015
"3541406";354140;"Presidente Prudente";"SP";454;230371;197,07341635883;155,818386081772
"5211503";521150;"Itumbiara";"GO";179;105809;169,172754680604;155,705428948493
"4321105";432110;"Tapes";"RS";36;17332;207,708285252712;155,586755666861
"4302352";430235;"Bom Princípio";"RS";23;14255;161,346895826026;155,539608676018
"2612505";261250;"Santa Cruz do Capibaribe";"PE";92;109897;83,714751085107;155,538752507247
"5100201";510020;"Água Boa";"MT";35;26204;133,567394290948;155,409896599456
"2906501";290650;"Candeias";"BA";103;87458;117,770815705825;155,347039358418
"1505908";150590;"Porto de Moz";"PA";28;41801;66,9840434439368;155,268897929012
"2305233";230523;"Horizonte";"CE";67;68529;97,7688277955318;155,089984200549
"3543303";354330;"Ribeirão Pires";"SP";211;124159;169,943379054277;155,07407342741
"3127503";312750;"Gonzaga";"MG";10;6171;162,048290390536;155,044863758319
"4128559";412855;"Vera Cruz do Oeste";"PR";19;8454;224,745682517152;154,953654913852
"4320651";432065;"Silveira Martins";"RS";8;2374;336,98399326032;154,94868943108
"5221577";522157;"Uirapuru";"GO";6;2840;211,267605633803;154,915242787398
"4212007";421200;"Palma Sola";"SC";12;7372;162,778079218665;154,896728855872
"3553708";355370;"Taquaritinga";"SP";110;57364;191,757896938847;154,823362071467
"4210852";421085;"Mirim Doce";"SC";4;2283;175,20805957074;154,795160422727
"2704708";270470;"Marechal Deodoro";"AL";60;52380;114,54753722795;154,783860813053
"3552908";355290;"Taciba";"SP";12;6329;189,603412861432;154,710953148559
"5219001";521900;"Sanclerlândia";"GO";15;7632;196,540880503145;154,710110576634
"2604809";260480;"Cortês";"PE";14;12560;111,464968152866;154,694655083505
"2614204";261420;"Sirinhaém";"PE";45;46361;97,0643428743987;154,646481901767
"3302502";330250;"Magé";"RJ";380;246433;154,200127418;154,599165532234
"3164704";316470;"São Sebastião do Paraíso";"MG";131;71445;183,357827699629;154,546579589001
"3538709";353870;"Piracicaba";"SP";737;407252;180,969031459637;154,462576265244
"2905602";290560;"Camacan";"BA";48;32006;149,971880272449;154,324450765565
"2802304";280230;"Frei Paulo";"SE";22;15556;141,424530727694;154,156645168566
"2412005";241200;"São Gonçalo do Amarante";"RN";118;103672;113,820510841886;154,105774614044
"5108907";510890;"Nova Maringá";"MT";7;8850;79,0960451977401;154,06688172043
"2111300";211130;"São Luís";"MA";1365;1108975;123,086634053969;154,014387137609
"2302057";230205;"Barroquinha";"CE";22;15044;146,237702738633;153,966456567418
"2308807";230880;"Moraújo";"CE";11;8779;125,299008998747;153,689483295801
"3528502";352850;"Mairiporã";"SP";140;101937;137,339729440733;153,563646409699
"3300407";330040;"Barra Mansa";"RJ";345;184833;186,654980441804;153,520621358724
"3515509";351550;"Fernandópolis";"SP";153;69402;220,454741938273;153,473825727097
"3140100";314010;"Marilac";"MG";7;4097;170,856724432512;153,429941028243
"4204350";420435;"Cordilheira Alta";"SC";8;4520;176,991150442478;153,416813712223
"3133006";313300;"Itamonte";"MG";26;15714;165,457553773705;153,377460727887
"4219002";421900;"Urussanga";"SC";44;21344;206,146926536732;153,258835455039
"4208807";420880;"Jaguaruna";"SC";40;20288;197,160883280757;153,241383568483
"3519808";351980;"Icém";"SP";12;8304;144,508670520231;153,229095100806
"2301109";230110;"Aracati";"CE";105;74975;140,046682227409;153,216733511543
"2910057";291005;"Dias d'Ávila";"BA";82;82432;99,4759316770186;153,204768601288
"4310652";431065;"Itati";"RS";6;2397;250,312891113892;153,131471731513
"2300150";230015;"Acarape";"CE";20;15036;133,014099494546;153,091803225077
"1503093";150309;"Goianésia do Pará";"PA";28;41081;68,1580292592683;152,794443956677
"2803906";280390;"Malhador";"SE";17;12653;134,355488816881;152,780136951061
"2311801";231180;"Russas";"CE";108;78882;136,913364265612;152,763500766267
"3169901";316990;"Ubá";"MG";180;116797;154,113547437006;152,758332589118
"1504422";150442;"Marituba";"PA";107;133685;80,0388974080862;152,638035101371
"1709807";170980;"Ipueiras";"TO";3;2052;146,198830409357;152,634273233137
"3136702";313670;"Juiz de Fora";"MG";1112;573285;193,969840480738;152,631243297013
"3305109";330510;"São João de Meriti";"RJ";774;472906;163,66888980051;152,562711158357
"3162302";316230;"São João da Mata";"MG";6;2746;218,49963583394;152,554117216608
"3533304";353330;"Nova Luzitânia";"SP";7;4160;168,269230769231;152,552340101194
"4207106";420710;"Ilhota";"SC";20;14359;139,285465561669;152,438905061659
"4208906";420890;"Jaraguá do Sul";"SC";225;181173;124,190690665828;152,27678772075
"2806602";280660;"Santo Amaro das Brotas";"SE";15;12151;123,446629907004;152,274527390878
"2914653";291465;"Itabela";"BA";35;30747;113,832243796143;152,273297297888
"5106281";510628;"Novo São Joaquim";"MT";8;4949;161,648817943019;152,234718666599
"5203559";520355;"Bonfinópolis";"GO";15;9919;151,224921867124;152,227974651459
"1503457";150345;"Ipixuna do Pará";"PA";36;65625;54,8571428571429;152,209068916258
"2304103";230410;"Crateús";"CE";138;75159;183,610745220133;152,176332912626
"5221601";522160;"Uruaçu";"GO";64;40840;156,709108716944;152,141990416104
"2107001";210700;"Montes Altos";"MA";12;9111;131,708923279552;152,102275109483
"1506500";150650;"Santa Izabel do Pará";"PA";67;71837;93,2667010036611;152,068844351253
"2205540";220554;"Lagoinha do Piauí";"PI";4;2858;139,958012596221;152,013552971576
"4108403";410840;"Francisco Beltrão";"PR";141;92216;152,901882536653;152,002429861002
"2501401";250140;"Baía da Traição";"PB";10;9096;109,938434476693;151,970983288788
"2103901";210390;"Duque Bacelar";"MA";12;11401;105,25392509429;151,95437492802
"2804508";280450;"Nossa Senhora da Glória";"SE";45;37324;120,565855749652;151,906424442641
"2400208";240020;"Açu";"RN";80;58384;137,023842148534;151,895212680511
"2207751";220775;"Passagem Franca do Piauí";"PI";5;4323;115,660421003932;151,76655295347
"4201604";420160;"Arroio Trinta";"SC";7;3549;197,23865877712;151,716003051918
"3170107";317010;"Uberaba";"MG";581;337092;172,356508015616;151,664022733183
"4301636";430163;"Balneário Pinhal";"RS";32;14363;222,794680776996;151,643651634421
"4112702";411270;"Jataizinho";"PR";21;12638;166,165532520968;151,636092035278
"4203154";420315;"Calmon";"SC";4;3335;119,940029985007;151,612014936865
"3545704";354570;"Santa Albertina";"SP";14;6022;232,480903354367;151,600267634405
"4116703";411670;"Nova Aurora";"PR";21;10299;203,903291581707;151,555752537313
"4315107";431510;"Porto Xavier";"RS";22;10194;215,813223464783;151,509608035876
"4114302";411430;"Mandirituba";"PR";39;27315;142,77869302581;151,498804351162
"5210208";521020;"Iporá";"GO";68;31499;215,879869202197;151,456134846693
"4103958";410395;"Campina do Simão";"PR";5;3859;129,567245400363;151,419467787115
"5211701";521170;"Jandaia";"GO";12;6025;199,170124481328;151,290595306184
"4312401";431240;"Montenegro";"RS";109;65721;165,852619406278;151,166990239698
"2400703";240070;"Alto do Rodrigues";"RN";17;14728;115,426398696361;151,156412786272
"3512407";351240;"Cordeirópolis";"SP";40;24826;161,121404978651;151,12740228007
"2304509";230450;"Frecheirinha";"CE";20;14134;141,502759303806;151,125275481541
"2509800";250980;"Mulungu";"PB";16;9932;161,095449053564;151,111253118687
"1507458";150745;"São Geraldo do Araguaia";"PA";28;24705;113,337381096944;151,075612917
"4204509";420450;"Corupá";"SC";26;16107;161,420500403551;151,040331747363
"3537602";353760;"Peruíbe";"SP";133;69001;192,75082969812;151,038862320423
"1101450";110145;"Parecis";"RO";6;6198;96,8054211035818;151,020796378418
"3158003";315800;"Santa Maria de Itabira";"MG";19;10857;175,002302661877;151,009347332021
"3304151";330415;"Quissamã";"RJ";38;25126;151,237761681127;151,004694059255
"2800704";280070;"Brejo Grande";"SE";9;8353;107,745720100563;150,919269040644
"5209200";520920;"Guapó";"GO";22;14207;154,853241359893;150,835623746259
"3515202";351520;"Estrela d'Oeste";"SP";20;8419;237,55790473928;150,740172344919
"3504008";350400;"Assis";"SP";195;105087;185,560535556253;150,566254324324
"3103009";310300;"Antônio Dias";"MG";15;9275;161,725067385445;150,469192187289
"3545001";354500;"Salesópolis";"SP";28;17252;162,300023185718;150,437673423238
"3539608";353960;"Planalto";"SP";7;5304;131,975867269985;150,395919428943
"5107941";510794;"Tabaporã";"MT";12;9414;127,469725940089;150,350995618876
"4212700";421270;"Petrolândia";"SC";12;5905;203,217612193057;150,22744781537
"4305355";430535;"Charqueadas";"RS";64;41258;155,121430995201;150,218353372305
"2503605";250360;"Caiçara";"PB";12;7191;166,875260742595;149,989278782303
"2303907";230390;"Chaval";"CE";19;13091;145,137880986938;149,95836488433
"3502507";350250;"Aparecida";"SP";62;36185;171,341716180738;149,905808555803
"4216107";421610;"São Domingos";"SC";17;9434;180,199279202883;149,905652126303
"5005400";500540;"Maracaju";"MS";47;48022;97,8718087543209;149,743437548496
"4217105";421710;"São Martinho";"SC";7;3171;220,75055187638;149,693102192642
"2806909";280690;"São Francisco";"SE";5;3781;132,240148108966;149,629622216019
"3512001";351200;"Colina";"SP";33;18535;178,041543026706;149,614466667672
"2203909";220390;"Floriano";"PI";85;60025;141,607663473553;149,577419477545
"2603454";260345;"Camaragibe";"PE";212;158899;133,418083184916;149,276632788985
"3131802";313180;"Itabirinha";"MG";19;11576;164,132688320663;149,106863226208
"3549953";354995;"São Lourenço da Serra";"SP";23;15978;143,947928401552;148,979020669783
"2700201";270020;"Anadia";"AL";23;17526;131,233595800525;148,938371084152
"2605004";260500;"Cupira";"PE";36;24173;148,926488230671;148,922805405729
"2908002";290800;"Coaraci";"BA";36;16549;217,535802767539;148,588785967224
"4123204";412320;"Santa Cecília do Pavão";"PR";6;3293;182,204676586699;148,528681848282
"4116208";411620;"Morretes";"PR";28;16446;170,25416514654;148,517611904007
"3549201";354920;"São João das Duas Pontes";"SP";5;2561;195,236235845373;148,457954080394
"3511607";351160;"Cesário Lange";"SP";27;18375;146,938775510204;148,400838859543
"3140803";314080;"Matias Barbosa";"MG";28;14548;192,466318394281;148,35521585628
"3518602";351860;"Guariba";"SP";53;40487;130,906216810334;148,345021358367
"2601102";260110;"Araripina";"PE";104;84864;122,549019607843;148,166479503715
"3131901";313190;"Itabirito";"MG";79;52446;150,631125347977;148,106504719283
"3557303";355730;"Estiva Gerbi";"SP";17;11407;149,03129657228;148,097832074667
"2704500";270450;"Maragogi";"AL";30;33032;90,8210220392347;148,08081595513
"5205513";520551;"Cocalzinho de Goiás";"GO";26;20504;126,804525946157;148,050370000931
"4215604";421560;"Santa Rosa de Lima";"SC";4;2147;186,306474149977;147,985869752877
"2807105";280710;"Simão Dias";"SE";58;40606;142,836034083633;147,954859905841
"4126652";412665;"Sulina";"PR";6;2930;204,778156996587;147,86768347771
"4307450";430745;"Esperança do Sul";"RS";8;2885;277,296360485269;147,836611755245
"2409308";240930;"Patu";"RN";22;12809;171,754235303302;147,786692633086
"3538105";353810;"Pindorama";"SP";33;17216;191,682156133829;147,770386154172
"3543238";354323;"Ribeirão dos Índios";"SP";5;2224;224,820143884892;147,766327063741
"4207304";420730;"Imbituba";"SC";85;45286;187,695976681535;147,731879358355
"4128708";412870;"Vitorino";"PR";12;6859;174,952616999563;147,666682750644
"2313906";231390;"Uruoca";"CE";20;13915;143,729787998563;147,651597849618
"3115805";311580;"Centralina";"MG";20;10346;193,3114247052;147,620444081782
"4113700";411370;"Londrina";"PR";1038;575377;180,403457211533;147,369901054704
"3531902";353190;"Morro Agudo";"SP";40;33288;120,163422254266;147,273269492671
"2925303";292530;"Porto Seguro";"BA";141;150658;93,5894542606433;147,268537906803
"3122470";312247;"Dom Bosco";"MG";6;3655;164,158686730506;147,156466814023
"2609600";260960;"Olinda";"PE";623;393115;158,477799117307;147,101315447173
